JSV_Samam_Granular_Table.csv 3.0 2026-02-19 11:17:31
Global_Rik_Num,Patha_Name,Khanda,Rik_ID,Rik_Text,Rik_Metadata,Global_Samam_Num,Arsheyam_Num,Patha_Num,Samam_Num,Arsheyam_Name,Saman_Metadata
300,बृहतिपाठः,अष्टम खण्डः,6,अध्वर्यो(4)आ(1)द्रावा(2)यात्वं(2) । सो(2)मामिन्द्राः(1)पिपासति । ऊ(3)पो(1)नूनं(2)यूयूजे(1)वृ(4)षाणाहा(2)रि । आचा(2)जगा(2)मा(1)वृत्राहा(2) ॥ ६ ॥,।। वसिष्ठो मैत्रावरुणिः इन्द्रः त्रिष्टुप्।।,529,342,3,6,॥आजामायवञ्च॥,।। अजमायुर्वृहतीन्द्रः ।।
301,बृहतिपाठः,अष्टम खण्डः,7,आ(2)भीषादस्ता(2)दा(1)भा(1)रा । इ(2)न्द्रज्यायःकानी(1)यसः । पुरोवा(2)सूहिमाघावन्बभू(2)वी(1)था । भारेभरेचाहा(2)व्याः(1) ॥ ७ ॥,।। गौिरवीितः शाक्ः इन्द्रः त्रिष्टुप्।।,530,343,3,7,॥समुद्रस्यच प्रैयमेधस्य साम॥,।। प्रियमेधा बृहतीन्द्रः ।।
302,बृहतिपाठः,अष्टम खण्डः,8,यादिन्द्राया(3)वा(1)तस्त्वं । एता(4)वा(1)दाह(2)मीशी(2)या । स्तोतारामी(2)द्दधिषेरदावसो । ना(3)पा(1)पात्वा(2)यारंसिषः ॥ ८ ॥,।। वेनो भागर्वः वेनः त्रिष्टुप्।।,531,344,3,8,॥वैरूपेच॥,।। द्वयोरिन्द्रो बृहतीन्द्रः ।।
302,बृहतिपाठः,अष्टम खण्डः,8,यादिन्द्राया(3)वा(1)तस्त्वं । एता(4)वा(1)दाह(2)मीशी(2)या । स्तोतारामी(2)द्दधिषेरदावसो । ना(3)पा(1)पात्वा(2)यारंसिषः ॥ ८ ॥,।। वेनो भागर्वः वेनः त्रिष्टुप्।।,532,344,3,9,॥वैरूपेच॥,।। द्वयोरिन्द्रो बृहतीन्द्रः ।।
303,बृहतिपाठः,अष्टम खण्डः,9,त्वा(3)मि(1)न्द्राप्रातू(1)र्तिषु । आ(2)भीविश्वा(1)आसिस्पृर्धाः(1) । आशस्ती(4)हाज(1)नीता(4)वृ(1)त्रातूरा(1)सी । त्व(2)न्तू(1)र्यतरूष्यातः ॥ ९ ॥,।। बृहस्पतिकुलो वा इन्द्रः त्रिष्टुप्।।,533,345,3,10,॥वैश्वदेवञ्च॥,।। विश्वेदेवा बृहतीन्द्रः ।।
304,बृहतिपाठः,अष्टम खण्डः,10,प्र(3)योरीरिक्षाओ(2)ज(1)सा । दीवः(4)स(4)दो(1) ठ(1) भ्यस्पा(2)री ।  न(2)त्वा(1)विव्या(2)चारा(2)जाइन्द्रापार्थी(1)वम् । आ(2)तीविश्वववक्षिथ ॥ १० ॥,।। सुहोत्रो भारद्वाजः इन्द्रः त्रिष्टुप्।।,534,346,3,11,॥पुरीषञ्चाथर्वणम्॥,।। अथर्वा बृहतीन्द्रः ।।
305,असाविपाठः,प्रथम खण्डः,1,आ(2)सा(1)वीदेवङ्गो(1)ऋ(3)जीका(3)मन्धाः(1) । न्य(2)स्मिन्नि(2)न्द्रो जनु(2)षेमूवोच । बो(2)धा(2)मसित्वाहर्यश्वार्यज्ञैः ।  बो(2)धा(1)नस्तोमाम(4)न्धा(1)सा मा(2)दे(1)षु ॥ १ ॥,।। द्युतानो मारुतः (तिरश्चीरांगिरसः) इन्द्रः त्रिष्टुप्।।,535,348,4,1,॥प्राकर्षञ्च॥,।। प्रकर्षस्त्रिष्टुबिन्द्रः ।।
305,असाविपाठः,प्रथम खण्डः,1,,।। द्युतानो मारुतः (तिरश्चीरांगिरसः) इन्द्रः त्रिष्टुप्।।,536,349,4,2,॥वसिष्ठस्यचनिन्हवम्॥,।। निहवम् वा। वसिष्ठस्त्रिष्टुबिन्द्रः ।।
306,असाविपाठः,प्रथम खण्डः,2,यो(2)नीष्टइन्द्रासा(2)द(1)नेयकारी । ता(2)मा(2)नृभीः(3)पू(3)रूहूत(2)प्राया(1)हि । आ(2)सोयाथा(2)नोवीता(2)वृधा(1)श्चीत् । ददो(1)वा(2)सू(1)नीमामा(4)दश्चा सो(2)मैः ॥ २ ॥,।। द्युतानो मारुतः (तिरश्चीरांगिरसः) इन्द्रः त्रिष्टुप्।।,537,350,4,3,॥गृत्समदस्ययोनिनीद्वे॥,।। द्वयोर्गृत्समदस्त्रिष्टुबिन्द्रः ।।
306,असाविपाठः,प्रथम खण्डः,2,यो(2)नीष्टइन्द्रासा(2)द(1)नेयकारी । ता(2)मा(2)नृभीः(3)पू(3)रूहूत(2)प्राया(1)हि । आ(2)सोयाथा(2)नोवीता(2)वृधा(1)श्चीत् । ददो(1)वा(2)सू(1)नीमामा(4)दश्चा सो(2)मैः ॥ २ ॥,।। द्युतानो मारुतः (तिरश्चीरांगिरसः) इन्द्रः त्रिष्टुप्।।,538,350,4,4,॥गृत्समदस्ययोनिनीद्वे॥,।। द्वयोर्गृत्समदस्त्रिष्टुबिन्द्रः ।।
307,असाविपाठः,प्रथम खण्डः,3,आ(3)द(1)दरुत्सामा(4)सृ(1)जोविखानि । त्वा(2)मर्णावान्बल्बधानं आराम्णः । मा(2)हा(2)न्ता(1)मिन्द्राप(4)र्वातंवीयद्वाः । सृ(2)ज(2)द्धाराआ(2)वाय(4)द(1)दानावान्हन् ॥ ३ ॥,।। बृहदुक्तो वामदेव्यः इन्द्रः त्रिष्टुप्।।,539,351,4,5,॥औरूक्षयेद्वे॥,।। द्वयोरुरुक्षयस्त्रिष्टुबिन्द्रः ।।
307,असाविपाठः,प्रथम खण्डः,3,आ(3)द(1)दरुत्सामा(4)सृ(1)जोविखानि । त्वा(2)मर्णावान्बल्बधानं आराम्णः । मा(2)हा(2)न्ता(1)मिन्द्राप(4)र्वातंवीयद्वाः । सृ(2)ज(2)द्धाराआ(2)वाय(4)द(1)दानावान्हन् ॥ ३ ॥,।। बृहदुक्तो वामदेव्यः इन्द्रः त्रिष्टुप्।।,540,351,4,6,॥औरूक्षयेद्वे॥,।। द्वयोरुरुक्षयस्त्रिष्टुबिन्द्रः ।।
308,असाविपाठः,प्रथम खण्डः,4,सुष्वाणा(2)सा(1)इन्द्रा(3)स्तुमा(2)सीत्वा। सनिष्य(2)न्ता(1)श्चीत्तुविनृम्णावा(1)जं । आनो(1)भरासूवीतं(4)य(4)स्याकोना(2) । ताना(2)त्मनासह्यामात्वो(2)ताः(1) ॥ ४ ॥,।। द्युतानो मारुतः (तिरश्चीरांगिरसः) इन्द्रः त्रिष्टुप्।।,541,352,4,7,॥पाथेद्वे॥,।। द्वयोः (पृथी वैन्यः) पार्थस्त्रिष्टुबिन्द्रः ।।
308,असाविपाठः,प्रथम खण्डः,4,सुष्वाणा(2)सा(1)इन्द्रा(3)स्तुमा(2)सीत्वा। सनिष्य(2)न्ता(1)श्चीत्तुविनृम्णावा(1)जं । आनो(1)भरासूवीतं(4)य(4)स्याकोना(2) । ताना(2)त्मनासह्यामात्वो(2)ताः(1) ॥ ४ ॥,।। द्युतानो मारुतः (तिरश्चीरांगिरसः) इन्द्रः त्रिष्टुप्।।,542,352,4,8,॥पाथेद्वे॥,।। द्वयोः (पृथी वैन्यः) पार्थस्त्रिष्टुबिन्द्रः ।।
309,असाविपाठः,प्रथम खण्डः,5,ज(2)गृ(2)ह्यातेद(2)क्षीणमिन्द्राहा(2)स्तं(1) । वसूया(2)वो(1)वसूपाते वा(2)सूनां । वि(2)द्या(2)हि(2)त्वागो(2)पा(2)तिंसूरागो(2)नां । अस्म(4)भ्य(1)ञ्चित्रं(2)वृ(2)षाणं रायि(2)न्दाः(2) ॥ ५ ॥,।। वामदेवोः गोतमः इन्द्रः त्रिष्टुप्।।,543,353,4,9,॥सौमित्रेद्वे॥,।। द्वयोः सुपर्णस्त्रिष्टुबिन्द्रः ।।
309,असाविपाठः,प्रथम खण्डः,5,ज(2)गृ(2)ह्यातेद(2)क्षीणमिन्द्राहा(2)स्तं(1) । वसूया(2)वो(1)वसूपाते वा(2)सूनां । वि(2)द्या(2)हि(2)त्वागो(2)पा(2)तिंसूरागो(2)नां । अस्म(4)भ्य(1)ञ्चित्रं(2)वृ(2)षाणं रायि(2)न्दाः(2) ॥ ५ ॥,।। वामदेवोः गोतमः इन्द्रः त्रिष्टुप्।।,544,353,4,10,॥सौमित्रेद्वे॥,।। द्वयोः सुपर्णस्त्रिष्टुबिन्द्रः ।।
309,असाविपाठः,प्रथम खण्डः,5,,।। वामदेवोः गोतमः इन्द्रः त्रिष्टुप्।।,545,354,4,11,॥वात्सप्राणित्रीणि॥,।। त्रयाणां वत्सप्रिस्त्रिष्टुबिन्द्रः।। तृतीयं महावात्सप्रम् ।।
309,असाविपाठः,प्रथम खण्डः,5,,।। वामदेवोः गोतमः इन्द्रः त्रिष्टुप्।।,546,354,4,12,॥वात्सप्राणित्रीणि॥,।। त्रयाणां वत्सप्रिस्त्रिष्टुबिन्द्रः।। तृतीयं महावात्सप्रम् ।।
309,असाविपाठः,प्रथम खण्डः,5,,।। वामदेवोः गोतमः इन्द्रः त्रिष्टुप्।।,547,354,4,13,॥वात्सप्राणित्रीणि॥,।। त्रयाणां वत्सप्रिस्त्रिष्टुबिन्द्रः।। तृतीयं महावात्सप्रम् ।।
310,असाविपाठः,प्रथम खण्डः,6,इ(2)न्द्रन्ना(4)रो(1)नेमा(2)धी(1)ताहवन्ते । यत्पार्यायू(1)ना(4)ज(1)न्ते धीयस्ताः(2) । शू(2)रोनृ(4)षा(1)ताश्रावा(1)साश्चका(2)मे ।  आ(2)गो(2)मा(1)तीव्रा(3)जे(4)भाजात्व(2)न्नाः(1) ॥ ६ ॥,।। वसिष्ठो मैत्रावरुणिः इन्द्रः ऋषि: विराट्।।,548,355,4,14,॥वैदन्वतञ्च॥,।। गौरीवितिस्त्रिष्टुबिन्द्रः ।।
311,असाविपाठः,प्रथम खण्डः,7,वायाःसूपर्णाऊपासे(2)दूरिन्द्रं । प्रीयामेधा(2)र्षायोना(2)धा(1)मा(4)नः । आपध्वान्तामूर्णहिपूर्धी(1)चाक्षुः । मुमूग्धा टट्य स्मान्नीधाये(1)वाबदध्नान् ॥ ७ ॥,।। विश्वामित्रो गाथिनः इन्द्रः त्रिष्टुप्।।,549,356,4,15,॥सौपर्णञ्च॥,।। विदन्वान् त्रिष्टुबिन्द्रः।। सूर्यो वा ।।
312,असाविपाठः,प्रथम खण्डः,8,नाकेसूपर्णा(1)मूपा(1)यत्पा(1)त(1)न्तं । हृ(2)दा(2)वेन(1)न्तो अभ्या(2)चा(1)क्षतत्वा । हिर(1)ण्यपा(3)क्षंवारूणस्यादूतं(2) । यामास्यायो(2)नू(1)शाकूनं(4)भूरण्यूम् ॥ ८ ॥,।। वसिष्ठो मैत्रावरुणिः इन्द्रः त्रिष्टुप्।।,550,357,4,16,॥यामञ्च॥,।। यमस्त्रिष्टुबिन्द्रः।। यमो वा ।।
313,असाविपाठः,प्रथम खण्डः,9,ब्र(2)ह्मा(1)जज्ञानं(4)प्राथामंपुरास्ता(1)त् । वीसीमातस्सूरुचोवेनआ(1)वात् । सा(2)बुध्न्याऊ(1)पामाआस्याविष्ठाः ।  साताश्चा(4)योनी(2)मा(2)साताश्चा वी(2)वाः ॥ ९ ॥,।। गौिरवीितः शाक्ः इन्द्रः त्रिष्टुप्।।,551,358,4,17,॥ऋतुसामनिच॥,।। ऋतस्त्रिष्टुबिन्द्रः।। बृहस्पतिर्वा ।।
313,असाविपाठः,प्रथम खण्डः,9,ब्र(2)ह्मा(1)जज्ञानं(4)प्राथामंपुरास्ता(1)त् । वीसीमातस्सूरुचोवेनआ(1)वात् । सा(2)बुध्न्याऊ(1)पामाआस्याविष्ठाः ।  साताश्चा(4)योनी(2)मा(2)साताश्चा वी(2)वाः ॥ ९ ॥,।। गौिरवीितः शाक्ः इन्द्रः त्रिष्टुप्।।,552,358,4,18,॥ऋतुसामनिच॥,।। ऋतस्त्रिष्टुबिन्द्रः।। बृहस्पतिर्वा ।।
314,असाविपाठः,प्रथम खण्डः,10,आपू(1)र्व्यापूरूता(4)मा(1)न्यस्मै । माहे(2)वीराया(1)तावा(4)सेतूराया(1) । वीरप्सीनेवज्रीणेशन्ता(1)मानी । वा(2)चां(1)स्यास्म यस्थावी(1)रायतक्षुः ॥ १० ॥,,553,359,4,19,॥इन्द्रस्यवारवन्तीयम्॥,।। इन्द्रस्त्रिष्टुबिन्द्रः ।।
315,असाविपाठः,द्वितीय खण्डः,1,आ(2)व(1)द्रप्सो(4)अं(1)शूमा(2)तीमतिष्ठात् । इया(2)नः(2)कृष्णो(2) दशा(4)भीस्साहा(2)स्रैः(1) । आवक्ता(2)मिन्द्र(1)श्शच्या(2)धामन्तं । आ(2)पस्नीही(1)तिंनृमा(2)णा(1)आधद्राः(2) ॥ १ ॥,।। अरिष्टनेमिस्ताक्ष्र्यः इन्द्रः (ताक्ष्र्यः) त्रिष्टुप्।।,554,360,4,1,॥इन्द्रस्यचक्षुरपविनीद्वे॥,।। इन्द्रस्त्रिष्टुबिन्द्रः।। (इन्द्राबृहस्पती वा) ।।
315,असाविपाठः,द्वितीय खण्डः,1,आ(2)व(1)द्रप्सो(4)अं(1)शूमा(2)तीमतिष्ठात् । इया(2)नः(2)कृष्णो(2) दशा(4)भीस्साहा(2)स्रैः(1) । आवक्ता(2)मिन्द्र(1)श्शच्या(2)धामन्तं । आ(2)पस्नीही(1)तिंनृमा(2)णा(1)आधद्राः(2) ॥ १ ॥,।। अरिष्टनेमिस्ताक्ष्र्यः इन्द्रः (ताक्ष्र्यः) त्रिष्टुप्।।,555,360,4,2,॥इन्द्रस्यचक्षुरपविनीद्वे॥,।। इन्द्रस्त्रिष्टुबिन्द्रः।। (इन्द्राबृहस्पती वा) ।।
315,असाविपाठः,द्वितीय खण्डः,1,,।। अरिष्टनेमिस्ताक्ष्र्यः इन्द्रः (ताक्ष्र्यः) त्रिष्टुप्।।,556,361,4,3,॥सौरश्मेद्वे॥,
315,असाविपाठः,द्वितीय खण्डः,1,,।। अरिष्टनेमिस्ताक्ष्र्यः इन्द्रः (ताक्ष्र्यः) त्रिष्टुप्।।,557,361,4,4,॥सौरश्मेद्वे॥,
316,असाविपाठः,द्वितीय खण्डः,2,वृत्रास्या(2)त्वश्वासाथादीषामाणः । विश्वेदेवा(2)आ(1)जाहुर्ये(2)साखायः । मारू(2)द्धी(1)रिन्द्रासख्य(2)न्ते(1)अस्तु । आ(2)थेमा(2) विश्वाःपृ(2)नाजयासि ॥ २ ॥,।। भरद्वाजः (गर्गो भारद्वाजः) इन्द्रः त्रिष्टुप्।।,558,362,4,5,॥बृहतोमारूतस्यसामनीद्वे॥,।। धृषतो मारुतस्य सामनी वा द्वे। द्युतानस्त्रिष्टुबिन्द्रः ।।
316,असाविपाठः,द्वितीय खण्डः,2,वृत्रास्या(2)त्वश्वासाथादीषामाणः । विश्वेदेवा(2)आ(1)जाहुर्ये(2)साखायः । मारू(2)द्धी(1)रिन्द्रासख्य(2)न्ते(1)अस्तु । आ(2)थेमा(2) विश्वाःपृ(2)नाजयासि ॥ २ ॥,।। भरद्वाजः (गर्गो भारद्वाजः) इन्द्रः त्रिष्टुप्।।,559,362,4,6,॥बृहतोमारूतस्यसामनीद्वे॥,।। धृषतो मारुतस्य सामनी वा द्वे। द्युतानस्त्रिष्टुबिन्द्रः ।।
317,असाविपाठः,द्वितीय खण्डः,3,विधु(4)न्दद्रा(1)णंसा(2)मा(2)नेबहूनां । यू(2)वा(2)नंस(2)न्तं(1)पालीतो(2) ज(1)गारा । दे(2)वा(2)स्या(1)पाश्या(1)का(2)व्यं(1)मा(1)हित्वा(1) ।  अ(2)द्या(2)मा(2)मारास्स(2)ह्य(2)स्सामा(2)ना ॥ ३ ॥,।। विमद ऐन्द्र वसुकृद्वा वासुकः (प्रजापत्यो वा) इन्द्रः त्रिष्टुप्।।,560,363,4,7,॥सोमसामनीद्वे॥,।। द्वयोः सोमस्त्रिष्टुबिन्द्रः।। (सूर्यो वा) ।।
317,असाविपाठः,द्वितीय खण्डः,3,विधु(4)न्दद्रा(1)णंसा(2)मा(2)नेबहूनां । यू(2)वा(2)नंस(2)न्तं(1)पालीतो(2) ज(1)गारा । दे(2)वा(2)स्या(1)पाश्या(1)का(2)व्यं(1)मा(1)हित्वा(1) ।  अ(2)द्या(2)मा(2)मारास्स(2)ह्य(2)स्सामा(2)ना ॥ ३ ॥,।। विमद ऐन्द्र वसुकृद्वा वासुकः (प्रजापत्यो वा) इन्द्रः त्रिष्टुप्।।,561,363,4,8,॥सोमसामनीद्वे॥,।। द्वयोः सोमस्त्रिष्टुबिन्द्रः।। (सूर्यो वा) ।।
318,असाविपाठः,द्वितीय खण्डः,4,त्वंहत्यस्सप्त(2)भ्योजा(2)या(1)मानः । अ(2)श(2)त्रुभ्यो अभावश्श(2)त्रू(1)रिन्द्रा । गू(2)ढे(2)द्या(2)वा(1)पृथिवीअ(2)न्वा(2)विन्दः । वि(2)भूमा(2)द्भ्यो भू(2)वा(1)नेभ्योरा(2)ण(2)न्धाः(1) ॥ ४ ॥,।। वामदेवो गौतमः इन्द्रः त्रिष्टुप्।।,562,364,4,9,॥इन्द्रस्यवज्रेद्वे॥,।। इन्द्रस्त्रिष्टुबिन्द्रः ।।
318,असाविपाठः,द्वितीय खण्डः,4,त्वंहत्यस्सप्त(2)भ्योजा(2)या(1)मानः । अ(2)श(2)त्रुभ्यो अभावश्श(2)त्रू(1)रिन्द्रा । गू(2)ढे(2)द्या(2)वा(1)पृथिवीअ(2)न्वा(2)विन्दः । वि(2)भूमा(2)द्भ्यो भू(2)वा(1)नेभ्योरा(2)ण(2)न्धाः(1) ॥ ४ ॥,।। वामदेवो गौतमः इन्द्रः त्रिष्टुप्।।,563,364,4,10,॥इन्द्रस्यवज्रेद्वे॥,।। इन्द्रस्त्रिष्टुबिन्द्रः ।।
319,असाविपाठः,द्वितीय खण्डः,5,मेळि(4)न्न(4)त्वा(1)वज्रीणं(1)भृष्टीम(2)न्तं । पु(2)रूधा(2)स्मानं(1)वृषाभं स्थीरा(2)प्सु(1)नुं । का(2)रो(1)ष्यर्यस्तारुषीर्दूवस्यूः । डन्द इन्द्र(1)द्युक्षंवृ(1)त्राहा(2)णंगृणीषे ॥ ५ ॥,।। वामदेवो गौतमः इन्द्रः त्रिष्टुप्।।,564,365,4,11,॥भृष्टिमतस्यस्सौर्यवर्चस्यसामनीद्वे॥,।। भृष्टिमांत्रिष्टुबिन्द्रः ।।
319,असाविपाठः,द्वितीय खण्डः,5,मेळि(4)न्न(4)त्वा(1)वज्रीणं(1)भृष्टीम(2)न्तं । पु(2)रूधा(2)स्मानं(1)वृषाभं स्थीरा(2)प्सु(1)नुं । का(2)रो(1)ष्यर्यस्तारुषीर्दूवस्यूः । डन्द इन्द्र(1)द्युक्षंवृ(1)त्राहा(2)णंगृणीषे ॥ ५ ॥,।। वामदेवो गौतमः इन्द्रः त्रिष्टुप्।।,565,365,4,12,॥भृष्टिमतस्यस्सौर्यवर्चस्यसामनीद्वे॥,।। भृष्टिमांत्रिष्टुबिन्द्रः ।।
320,असाविपाठः,द्वितीय खण्डः,6,प्रावो(1)माहे(4)मा(1)हेवृ(2)धे(2)भरध्वं । प्रा(2)चे(1)तासेप्रासू(3)मातिं कृ(1)णुध्वम् । वीशःपूर्वीप्रा(2)चा(1)राचर्षाणिप्राः(1) ॥ ६ ॥,।। वामदेवो गौतमः इन्द्रः त्रिष्टुप्।।,566,366,4,13,॥वसिष्ठस्यां कुशौद्वौ॥,।। वसिष्ठस्त्रिष्टुबिन्द्रः ।।
320,असाविपाठः,द्वितीय खण्डः,6,प्रावो(1)माहे(4)मा(1)हेवृ(2)धे(2)भरध्वं । प्रा(2)चे(1)तासेप्रासू(3)मातिं कृ(1)णुध्वम् । वीशःपूर्वीप्रा(2)चा(1)राचर्षाणिप्राः(1) ॥ ६ ॥,।। वामदेवो गौतमः इन्द्रः त्रिष्टुप्।।,567,366,4,14,॥वसिष्ठस्यां कुशौद्वौ॥,।। वसिष्ठस्त्रिष्टुबिन्द्रः ।।
321,असाविपाठः,द्वितीय खण्डः,7,शू(2)नं(2)हूवेमामाघा(4)वानामिन्द्रं । अ(2)स्मिन्भा(2)रेनृ(4)तामंवा(2)ज(1)सातौ । श्रृण्वन्ता(2)मुग्रा(2)मूता(4)येसामात्सु(2) । घ्नन्तं(1)वृत्राणि(1)संची(2)तन्धा(2)ना(1)नी ॥ ७ ॥,।। विश्वामित्रो गाथिनः इन्द्रः (पर्वतान्द्रौ) त्रिष्टुप्।।,568,367,4,15,॥भारद्वाजञ्च॥,।। भरद्वाजस्त्रिष्टुबिन्द्रः ।।
322,असाविपाठः,द्वितीय खण्डः,8,ऊदुब्र(1)ह्माणैरतश्रवस्या(2) । इन्द्रंसामर्येमाहयावसिष्ठा । आ(3)यो(3)र्विश्वा(1)नीश्रा(2)वासताताना(1) । ऊपश्रो(2)ता(4)मा(2)इवा(2)तो वा(2)चां(1)सि ॥ ८ ॥,।। रेणुर्वैश्वामित्रः इन्द्रः त्रिष्टुप्।।,569,368,4,16,॥वासिष्ठञ्च॥,।। विश्वेदेवास्त्रिष्टुबिन्द्रः ।।
323,असाविपाठः,द्वितीय खण्डः,9,च(2)क्रं(4)याद(1)स्यप्सू(2)आनिषाक्तं । ऊतो(4)ता(4)द(1)स्मै(2) म(2)ध्वी(2)चा(1)च्छद्यात् । पृ(2)थि(2)व्या(1)मा(2)तीषितंया(2)दूधाः । पायोगो(4)ष्वा(4)द(1)धाओ(2)षाधीषु ॥ ९ ॥,।। वामदेवो गौतमः (यमी वैवस्वती) इन्द्रः (यमो वैवस्वतः) त्रिष्टुप्।।,570,369,4,17,॥पुरीषञ्चाथर्वणम्॥,।। अथर्वा त्रिष्टुबिन्द्रः ।।
324,असाविपाठः,तृतीय खण्डः,1,त्या(2)मूषुवाजी(2)नन्देवा(2)जू(1)तं । स(2)होवा(2)नं(1)ता(2)रूता(2)रं राथा(1)नाम् । आ(2)री(1)ष्टनेमिंपृतना(4)ज(1)माशू(2)म् ।  स्व(2)स्ताये(2)ता(4)क्ष्यामीहाहू(1)वेम ॥ १ ॥,।। मधछु न्दा वैश्वामित्रः इन्द्रः अनुष्टुप्।।,571,370,4,1,॥आदित्याः सामनीद्वे तार्क्ष्यसामनिवा॥,।। तार्थ्यस्त्रिष्टुबिन्द्रः ।। (तार्थ्यो वा) ।।
324,असाविपाठः,तृतीय खण्डः,1,त्या(2)मूषुवाजी(2)नन्देवा(2)जू(1)तं । स(2)होवा(2)नं(1)ता(2)रूता(2)रं राथा(1)नाम् । आ(2)री(1)ष्टनेमिंपृतना(4)ज(1)माशू(2)म् ।  स्व(2)स्ताये(2)ता(4)क्ष्यामीहाहू(1)वेम ॥ १ ॥,।। मधछु न्दा वैश्वामित्रः इन्द्रः अनुष्टुप्।।,572,370,4,2,॥आदित्याः सामनीद्वे तार्क्ष्यसामनिवा॥,।। तार्थ्यस्त्रिष्टुबिन्द्रः ।। (तार्थ्यो वा) ।।
325,असाविपाठः,तृतीय खण्डः,2,त्रा(2)ता(2)रमि(2)न्द्रामा(2)वीता(2)रामि(2)न्द्रं(1) । हा(2)वे(1)हवेसूहावं शू(2)रामि(1)न्द्रम् । हूवे(2)नूशक्रं(2)पू(1)रुहूतामिन्द्रं । ई(2)दंहा(2)वि(2)र्मा(1)घा(4)वावे(1)त्विन्द्राः(1) ॥ २ ॥,।। त्ा माधछु न्दसः इन्द्रः अनुष्टुप्।।,573,371,4,3,॥इन्द्रस्यचत्रातम्॥,।। इन्द्रस्त्रिष्टुबिन्द्रः ।।
326,असाविपाठः,तृतीय खण्डः,3,या(2)जा(2)माहाइ(2)न्द्रंव(2)ज्रा(1)दक्षिणं । हा(2)री(1)णांरथ्यां टट्य वि(2)व्रा(1)तानाम् । प्र(3)श्म(3)श्रू(1)भिर्दोधुवदू(2)र्ध्वाधा(1)भुवात् । वी(3)से(3)ना(1)भिर्भा(2)या(1)मानोवीरा(2)धा(1)सा ॥ ३ ॥,।। गौतमो राहूगणः इन्द्रः अनुष्टुप्।।,574,372,4,4,॥वाक्तत्रतुरम्॥,।। वृत्रतुरस्त्रिष्टुबिन्द्रः ।।
327,असाविपाठः,तृतीय खण्डः,4,सत्रा(2)हा(1)णंदाधृ(1)षिन्तूम्रामिन्द्रं(1) । मा(2)हामा(1)पारं(4)वृ(1)षाभं(2) सूवा(2)ज्र(1)म् । हन्तायो(2)वृत्रं(4)सानीतोता(4)वा(2)जं(1) ।  दातामाघा(4)नीमाघा(4)वा(1)सूरा(2)धाः(1) ॥ ४ ॥,।। अत्रिभर्गः इन्द्रः अनुष्टुप्।।,575,373,4,5,॥द्युतानस्य मारूतस्य सामनीद्वे॥,।। द्वयोः धृषत्त्रिष्टुबिन्द्रः ।।
327,असाविपाठः,तृतीय खण्डः,4,सत्रा(2)हा(1)णंदाधृ(1)षिन्तूम्रामिन्द्रं(1) । मा(2)हामा(1)पारं(4)वृ(1)षाभं(2) सूवा(2)ज्र(1)म् । हन्तायो(2)वृत्रं(4)सानीतोता(4)वा(2)जं(1) ।  दातामाघा(4)नीमाघा(4)वा(1)सूरा(2)धाः(1) ॥ ४ ॥,।। अत्रिभर्गः इन्द्रः अनुष्टुप्।।,576,373,4,6,॥द्युतानस्य मारूतस्य सामनीद्वे॥,।। द्वयोः धृषत्त्रिष्टुबिन्द्रः ।।
328,असाविपाठः,तृतीय खण्डः,5,यो(2)नो(1)वनूष्य(4)न्ना(2)भीदा(2)तीमा(2)र्क्त्याः(1) । ऊगणावा(4) म(2)न्यामानास्तुरो(2)वा । क्षी(2)धीयूधा(2)शावा(1)सा   वा(4)ता(1)मिन्द्राः(2) । आ(2)भि(2)ष्या(1)मवृषामाणस्त्वोताः ॥ ५ ॥,।। तिरश्चीरांगिरसः इन्द्रः अनुष्टुप्।।,577,374,4,7,॥आत्रम्॥,।। अत्रिस्त्रिष्टुबिन्द्रः ।।
329,असाविपाठः,तृतीय खण्डः,6,यं(2)वृत्रे(4)षु(1)क्षीता(2)यास्प(2)र्धा(2)मानः । यं(2)युक्तेषु(1)तूरा(4)य॑(1)न्तो हा(2)व(1)न्ते । यं(2)शू(2)रा(1)सातौयामापा(1)मूपा(1)ज्मन् ।  यंवि(2)प्रा(1)सो(1)वाज(4)यन्तेसइन्द्राः(1) ॥ ६ ॥,।। गौतमो राहूगणः इन्द्रः अनुष्टुप्।।,578,375,4,8,॥गृत्समदस्यसमिधौदौ॥,।। द्वयोः गृत्समदस्त्रिष्टुबिन्द्रः ।।
329,असाविपाठः,तृतीय खण्डः,6,यं(2)वृत्रे(4)षु(1)क्षीता(2)यास्प(2)र्धा(2)मानः । यं(2)युक्तेषु(1)तूरा(4)य॑(1)न्तो हा(2)व(1)न्ते । यं(2)शू(2)रा(1)सातौयामापा(1)मूपा(1)ज्मन् ।  यंवि(2)प्रा(1)सो(1)वाज(4)यन्तेसइन्द्राः(1) ॥ ६ ॥,।। गौतमो राहूगणः इन्द्रः अनुष्टुप्।।,579,375,4,9,॥गृत्समदस्यसमिधौदौ॥,।। द्वयोः गृत्समदस्त्रिष्टुबिन्द्रः ।।
