Sl No,Parva,Kandah <M>,Sama Name,Swara symbol
5070,तद्वपाठः,Kandah 1,शय्यातानित्रीणि,|
5071,तद्वपाठः,Kandah 1,शय्यातानित्रीणि,ख
5072,तद्वपाठः,Kandah 1,शय्यातानित्रीणि,श
5073,तद्वपाठः,Kandah 1,शय्यातानित्रीणि,|
5074,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,षी
5075,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,ति
5076,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,त
5077,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,|
5078,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,टू
5079,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,ख
5080,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,ण
5081,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,|
5082,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,ख
5083,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,प्ल
5084,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,ख
5085,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,ण
5086,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,|
5087,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,काच्
5088,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,क
5089,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,किच्
5090,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,का
5091,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,खा
5092,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,शि
5093,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,|
5094,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,ख
5095,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,श
5096,तद्वपाठः,Kandah 1,इन्द्राण्यास्साम,|
5097,तद्वपाठः,Kandah 1,गोषूक्तम्,षी
5098,तद्वपाठः,Kandah 1,गोषूक्तम्,तू
5099,तद्वपाठः,Kandah 1,गोषूक्तम्,ती
5100,तद्वपाठः,Kandah 1,गोषूक्तम्,|
5101,तद्वपाठः,Kandah 1,गोषूक्तम्,क
5102,तद्वपाठः,Kandah 1,गोषूक्तम्,कि
5103,तद्वपाठः,Kandah 1,गोषूक्तम्,टा
5104,तद्वपाठः,Kandah 1,गोषूक्तम्,टा
5105,तद्वपाठः,Kandah 1,गोषूक्तम्,टि
5106,तद्वपाठः,Kandah 1,गोषूक्तम्,टि
5107,तद्वपाठः,Kandah 1,गोषूक्तम्,|
5108,तद्वपाठः,Kandah 1,गोषूक्तम्,क
5109,तद्वपाठः,Kandah 1,गोषूक्तम्,टि
5110,तद्वपाठः,Kandah 1,गोषूक्तम्,टा
5111,तद्वपाठः,Kandah 1,गोषूक्तम्,टा
5112,तद्वपाठः,Kandah 1,गोषूक्तम्,टि
5113,तद्वपाठः,Kandah 1,गोषूक्तम्,श
5114,तद्वपाठः,Kandah 1,गोषूक्तम्,|
5115,तद्वपाठः,Kandah 1,गोषूक्तम्,टा
5116,तद्वपाठः,Kandah 1,गोषूक्तम्,ट
5117,तद्वपाठः,Kandah 1,गोषूक्तम्,ख
5118,तद्वपाठः,Kandah 1,गोषूक्तम्,शि
5119,तद्वपाठः,Kandah 1,गोषूक्तम्,|
5120,तद्वपाठः,Kandah 1,गोषूक्तम्,कि
5121,तद्वपाठः,Kandah 1,गोषूक्तम्,टाख्
5122,तद्वपाठः,Kandah 1,गोषूक्तम्,|
5123,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,ख
5124,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,शृ
5125,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,|
5126,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,टी
5127,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,तिच्
5128,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,|
5129,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,कि
5130,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,का
5131,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,टू
5132,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,तिच्
5133,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,|
5134,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,ट
5135,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,टि
5136,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,टिच्
5137,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,का
5138,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,टट्
5139,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,ख
5140,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,शि
5141,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,|
5142,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,कि
5143,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,टाख्
5144,तद्वपाठः,Kandah 1,आश्वसूक्तञ्च,|
5145,तद्वपाठः,Kandah 1,गौरीवितम्,षी
5146,तद्वपाठः,Kandah 1,गौरीवितम्,ति
5147,तद्वपाठः,Kandah 1,गौरीवितम्,त
5148,तद्वपाठः,Kandah 1,गौरीवितम्,|
5149,तद्वपाठः,Kandah 1,गौरीवितम्,यू
5150,तद्वपाठः,Kandah 1,गौरीवितम्,प
5151,तद्वपाठः,Kandah 1,गौरीवितम्,श
5152,तद्वपाठः,Kandah 1,गौरीवितम्,|
5153,तद्वपाठः,Kandah 1,गौरीवितम्,का
5154,तद्वपाठः,Kandah 1,गौरीवितम्,खी
5155,तद्वपाठः,Kandah 1,गौरीवितम्,श
5156,तद्वपाठः,Kandah 1,गौरीवितम्,|
5157,तद्वपाठः,Kandah 1,गौरीवितम्,का
5158,तद्वपाठः,Kandah 1,गौरीवितम्,टा
5159,तद्वपाठः,Kandah 1,गौरीवितम्,खि
5160,तद्वपाठः,Kandah 1,गौरीवितम्,|
5161,तद्वपाठः,Kandah 1,गौरीवितम्,त्र
5162,तद्वपाठः,Kandah 1,गौरीवितम्,|
5163,तद्वपाठः,Kandah 1,गौराणित्रीणि,ती
5164,तद्वपाठः,Kandah 1,गौराणित्रीणि,श
5165,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5166,तद्वपाठः,Kandah 1,गौराणित्रीणि,टि
5167,तद्वपाठः,Kandah 1,गौराणित्रीणि,त
5168,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5169,तद्वपाठः,Kandah 1,गौराणित्रीणि,चा
5170,तद्वपाठः,Kandah 1,गौराणित्रीणि,का
5171,तद्वपाठः,Kandah 1,गौराणित्रीणि,टि
5172,तद्वपाठः,Kandah 1,गौराणित्रीणि,ख
5173,तद्वपाठः,Kandah 1,गौराणित्रीणि,खा
5174,तद्वपाठः,Kandah 1,गौराणित्रीणि,ता
5175,तद्वपाठः,Kandah 1,गौराणित्रीणि,श
5176,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5177,तद्वपाठः,Kandah 1,गौराणित्रीणि,प्ला
5178,तद्वपाठः,Kandah 1,गौराणित्रीणि,प्लि
5179,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5180,तद्वपाठः,Kandah 1,गौराणित्रीणि,शा
5181,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5182,तद्वपाठः,Kandah 1,गौराणित्रीणि,णाफ्
5183,तद्वपाठः,Kandah 1,गौराणित्रीणि,खा
5184,तद्वपाठः,Kandah 1,गौराणित्रीणि,शी
5185,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5186,तद्वपाठः,Kandah 1,गौराणित्रीणि,टि
5187,तद्वपाठः,Kandah 1,गौराणित्रीणि,त
5188,तद्वपाठः,Kandah 1,गौराणित्रीणि,टा
5189,तद्वपाठः,Kandah 1,गौराणित्रीणि,ख
5190,तद्वपाठः,Kandah 1,गौराणित्रीणि,ण
5191,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5192,तद्वपाठः,Kandah 1,गौराणित्रीणि,ट
5193,तद्वपाठः,Kandah 1,गौराणित्रीणि,त
5194,तद्वपाठः,Kandah 1,गौराणित्रीणि,ट
5195,तद्वपाठः,Kandah 1,गौराणित्रीणि,च
5196,तद्वपाठः,Kandah 1,गौराणित्रीणि,ट
5197,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5198,तद्वपाठः,Kandah 1,गौराणित्रीणि,टा
5199,तद्वपाठः,Kandah 1,गौराणित्रीणि,ति
5200,तद्वपाठः,Kandah 1,गौराणित्रीणि,|
5201,तद्वपाठः,Kandah 1,गौराणित्रीणि,टाख्
